slug,colorCode,type,number,name,alternateNames,ciConstitutionNumber,composition,description,transparencyRatingCode,lightfastRatingCode,toxicity,notes
PY37,Y,CIPIGMENT,37,Cadmium Yellow,"Aurora yellow;
 Cadmia;
 Cadmium gold dark CP (orange shade);
 Cadmium Gold Xtra Deep CP [GU]; 
 Cadmium Golden CP [GU];
 Cadmium Lemon [WL.o.p];
 Cadmium Orange Deep [DV.k];
 Cadmium Sulphide;
 Cadmium Yellow [GEN];
 Cadmium Yellow Deep [GEN | BR | CR.ao.o | DS.w | DV.k | GB.o | KA.o | MA | RF.e | RGH.o.p | UT | WL.o.p];
 Cadmium Yellow Extra Deep [KA.p | RGH.o | WL.o];
 Cadmium Yellow Lemon [GEN | BR | HO.o.w | MA | UT.a.o | WL.o];
 Cadmium Yellow Lemon Pure [UT.a.o];
 Cadmium Yellow Light [GEN | BR | HO.o.w | RF.e | UT.a.o.w*? | WL.o.p];
 Cadmium Yellow Light Pure [UT.o];
 Cadmium Yellow Medium [GEN | BR | CR.ao.o. | DV.k | GB.o.p | KA.p | RF.e | RGH.o | UT.a.o | WL.o.p];
 Cadmium Yellow Medium Pure [UT.a.o.w*?];
 Cadmium Yellow Pale [GEN | HO.o.w];
 Cadmolith;
 C.I. Pigment Yellow 37;
 Daffodil;
 Jaune Brilliant;
 Jaune de Cadmium;
 Kadmiumgelb;
 Orient Yellow;
 Permanent Lemon [WL.o];
 Pigment Yellow 37;
 Radiant Yellow;",77199,"Inorganic; 
 Concentrated Cadmium Sulphide w/ below 15% Barium Sulfide; 
 How Cadmium yellow/red is made at webexhibits.org; 
 Some brands of cadmium paints may in fact be made of Cadmium-Barium Pigments even if indicated on the label as pure PY37 (Reference: A Critical Analysis of Commercial Pigments, by M. Pérez, K. Castro, M.D. Rodríguez2, MA. Olazabal and J.M. Madariaga, University of the Basque Country, Dept. Analytical Chemistry and Dept. Painting). 
 CAS 68859-25-6","Bright lemon to medium to deep reddish yellow;
 Usually redder than PY35
 Good tinting strength, staining 
 † Fades, may fade when exposed to very damp conditions and excessive light (Ref: The Artist's Handbook by Pip Seymour)",O,I,C,"Cadmium Yellow (Ref. @ CAMEO);
Cadmium Yellow (Ref. @ ColourLex.com)
*?According to the MSDS Sheet, Utrecht Artists' Watercolor Paint ""Cadmium Yellow Light Pure"" is PY37. There is a typo on the website indicating it is PBk9, which can not be, because PBk9 is Pigment Black 9 or ""Bone Black""
* Requires a PROP 65 label in California.
Avoid dust & spray, do not ingest, do not heat.
According to the ECHA, no hazards have been classified for Cadmium yellow: (Ref. ECHA European Chemical Agency) Note: Cadmium pigments are nearly insoluble in water, limiting their potential toxicity. They are carefully engineered to meet extremely low solubility limits.
""A risk assessment of these products conducted by the EU concluded that these products offer no significant hazard to either human health or to the environment.""
(Ref. Cadmium.org). Older paints made before 1980 may have less stringent standards.
Soluble Cadmium compounds can be toxic if ingested or if the dust is inhaled, they are a known reproductive and developmental toxicants.
Toxicity Information
@ pesticideinfo.org"
PY37:1,Y,CIPIGMENT,37.1,Cadmium-Barium Yellow Deep,"Cadmium Litho Gold Dark [GU];
 Cadmium Litho Golden [GU]; 
 Cadmium Lithopone Yellow;
 Cadmium-Barium Yellow Deep;
 Cadmium-Barium Yellow Light;
 Cadmium-Barium Yellow Medium;
 Cadmium Yellow Deep (hue*) [DSd]; 
 admium yellow gold (orange shade) (hue*);
 Cadmium Yellow Lithopone;
 Cadmium Yellow No. 4, light (hue*) [KP.p]:
 Cadmium Yellow No. 6, medium (hue*) [KP.p]:
 Cadmium Yellow No. 8, medium dark (hue*) [KP.p]:
 Cadmium Yellow No. 9, dark (hue*) [KP.p]:
 Cadmium yellow orange (orange shade);
 Cadmium yellow red (orange shade) (hue*);
 Cadmopone;
 Cadmopone Middle Yellow;
 C.I. Pigment Yellow 37:1;
 Pigment Yellow 37:1",77199:1,"Inorganic;
 Cadmium co-precipitated with up to 60% barium sulfide;
 CAS 90604-90-3","Bright lemon to medium to deep reddish yellow ;
 Good tinting strength, staining 
 † Fades, may fade when exposed to very damp conditions and excessive light (Ref: The Artist's Handbook by Pip Seymour)",O,I,C,"Cheaper, Slightly less saturated and slightly less tinting strength as pure PY37. (Ref. Cadmium Yellow @ CAMEO)
 It is overall a less costly pigment but some colormen make no distinction and charge the same as if it were PY37. 
 Cadmium-Barium pigments can be up to almost 60% barium sulphate. (Ref: Painting Materials, A Short Encyclopedia, By Rutherford John Gettens, George Leslie Stout)
 * See above"
PY38,Y,CIPIGMENT,38,Tin Sulphide,"Artificial Gold;
 Aurum Mosatcum;
 Aurum Mosatcum;
 Aurum Mustcum;
 Aurum Mustvum;
 Bronze Powder**;
 C.I. Pigment Yellow 38;
 Cat's Gold; 
 Faux Or;
 Herzenbergite;
 Mock gold;
 Mosaic Gold;
 Mosaic Gold Bronze Powder;
 Musiv Gold;
 Mustcum;
 Mustvum;
 Ormolu;
 Or Mussif;
 Oro Mosaico;
 Oro Musivo;
 Ouro musivo (Port.);
 Porporini; 
 Purpurino; 
 Purpurinus;
 Stannic Sulfide;
 Sulfanylidenestannane;
 Suvarnavanga;
 Thioxostannane;
 Tin Bronze;
 Tin Disulfide;
 Tin Sulphide;
 Zinntetrasulfid;",77878,"Tin(IV) Sulfide Berndtite;
Tin Sulphide (SnS2);
Stannic sulfide;
Stannous Sulfide;
Tin Monosulfide;
Tin (II) Sulfide;
Tin Disulfide;
Tin Protosulfide;
Mosaic Gold (Ref: CAMEO Materials Database at Boston Fine Arts);
Stannic Sulfide (Ref: at Boston Fine Arts CAMEO)
Created by heating stannous chloride (100 parts) with flowers of sulfur (50) to obtain a pale yellow product (Ref Color Index 3rd Ed.)
K3[Co(NO2)6]
Herzenbergite is the rare natural form
CAS 1314-95-0;
CAS 1315-01-1",greenish or browish golden yellow w/ metallic luster,S/T,X,A,"Mosaic Gold is reputed to be an aphrodisiac and it is an important ingredient in Ayurvedic medicine against impotency. It is also used to ""generate semen of high quality"", gives great vigor and cures gonorrhea. Also used as a brain tonic, anti-psychotic and last, but not least, it even clears your complexion! (wikipedia Reference); (Ref chemeurope.com);
NOTE: The term ""mosaic gold"" is also used to designate an alloy consisting of 65.3% copper and 34.7% zinc.
** Tin Sulphide is not bronze even though it is sometimes called ""Browse powder"" or ""Tin bronze"""
PY39,Y,CIPIGMENT,39,Orpiment,"Arsenic Trisulfide;
 Arsenic Yellow;
 Auri pigmentum;
 Auripigment;
 Auripigmentum;
 Chinese Yellow;
 C.I. Pigment Yellow 39;
 Golden Orpiment;
 King's Yellow;
 Jalde;
 Juane Royal;
 Mineral Yellow;
 Natural Arsenic Sulfide;
 Old King's Yellow;
 Operment;
 Oropiment;
 Oropimente;
 Orpiment2 [GEN | KP.p | NP.p];
 Orpimento;
 Pigment of Gold;
 Pigment Yellow 39;
 Royal Yellow;
 Sulfide of Arsenic;
 Yellow Arsenic","77085
 77086","Sulfide of Arsenic;
Arsenic Sulfide;
Arsenic Trisulfide; Arsenic pentasulfide, natural mineral (Ref webexhibits), (Ref);
Making pigments: Orpiment at webexhibits.org;
CAS 1303-33-9",Bright lemon to golden yellow,S/T,III,D,"Natural and artificial sources; Said to be incompatible with lead or copper containing pigments (Ref);
May be wise to avoid mixing with paints containing lead (Ref)
May react with other pigments (Ref);
* Natural sources said to be more light fast (Ref);
** Natural orpiment said to be less toxic (Ref).
*** In it's natural crystal state it is very transparent, but transparency can vary do to binder medium (more transparent in oils), processing and particle size."
PY39,Y,CIPIGMENT,39,Realgar,"Arsenic Orange;
 C.I. Pigment Yellow 39;
 realgar [GEN | KP.p | NP.o.p];
 Red orpiment",,"Inorganic;
 Arsenic sulfide, Natural mineral Realgar;
 CAS 1303-33-9","Yellow to Bright red orange
 † Hue shift towards yellow",O,III,D,"Said to be incompatible with lead or copper pigments. (Pigment Ref)
* Excessive light exposure may convert it to orpiment and arsenious oxide (Ref Natural Pigments; See Pararealgar above"
PY40,Y,CIPIGMENT,40,Aureoline,"Aureolin [GEN | AS | BX.o | DR.o.w | GR.o | HO.o | MA.o(artis) | MH.o | RT.w | SE.o.w | UT.o | WN.w.wp.];
 Aureolina;
 Aureoline [ RT.w | SE.o];
 Aureolin (Cobalt Yellow) [DR.w | DS.od.w | MH | UT.o];
 Aureolin Yellow [MT];
 C.I. Pigment Yellow 40;
 Cobalt (Aureolin) Yellow Lake [OH.o.w];
 Cloth Yellow;
 Cobalt Yellow [KP.p | WL.o.p];
 Cobalt Yellow (Aureolin) [DS.w | NP,p | RF.e | SI.p | WL.o]; 
 Cobalt Yellow Lake [OH.o];
 Fischer’s salt;
 Fragonard Aureoline [PF.o];
 Indian Yellow (hue);
 Jaune de Cobalt;
 Jaune Indian Aureolin;
 Kobaltgelb;
 Pigment Yellow 40;
 Transparent Yellow [BX.o.w]",77357,"Inorganic;
 Synthetic mineral; 
 Potassium Cobaltinitrite; 
 ""Made by mixing a solution of a cobaltous salt, strongly acidified with acetic acid, with a concentrated solution of potassium nitrite, and keeping the mixture warm. Perhaps a pigment of finer hue is obtained by passing a stream of nitric oxide gas mixed with air into a solution containing nitrate of cobalt and a little acetate of potassium; from time to time a little potassium carbonate is added"" (Ref. The chemistry of paints and painting; by Church, A.H., 1834-1915, p.168-171)
 Yellow crystalline compound salt of the metal Cobalt. It is the Double Nitrite of Cobalt and potassium. (Ref Dictionary of Artists' Oil Pigments [PDF]: Their Chemical and Physical Properties by R. Bruce Handlong, 1969); 
 Aureolin (Ref at Boston Fine Arts CAMEO Database);
 Making Cobalt Yellow Pigment at webexhibits.org
 K3[Co(NO2)6]; H2O or CoK3N6O12
 CAS 13782-01-9","Medium to dull golden yellow (Mustard yellow);
 Weak tinting, low staining
 † Darkens, dulls, Hue shift towards brown",S/T,II,C,"PY-40 watercolor info @ handprint.com
Cobalt Yellow (Ref. @ ColourLex.com)
PY 40 does not appear to be manufactured any more, but it is still available from some some paint brands & artist pigment distributors;
* Rated II (very good) by the ASTM and some artist paint makers, other sources handprint.com put the light fastness much lower in watercolors.
In 'The chemistry of paints and painting' by Arthur Church, he states:
""Aureolin properly prepared in oil does not fade by exposure to sunlight, nor does it darken, except so far as the admixed oil is concerned. As a water-colour aureolin is practically permanent, even in sunlight, as the following figures show:""
original intensity 10 after two and five years 10 after ten years 9 (Ref. The chemistry of paints and painting; by Church, A.H., 1834-1915, p.168-171
Many pigments can vary in light fastness depending on the binder, particle size, impurities, additives, extenders and other variables. Oil and Acrylic binders may add some degree of UV protection.
Perhaps method of manufacture has something to do with lightfastness in this pigment.."
PY41,Y,CIPIGMENT,41,Naples Yellow,"Amarillo de Napoles;
 Amber Ochre [SE.o];
 Antimoniate of Lead;
 Antimongelb;
 Antimony Yellow;
 Bindheimite**;
 Brilliant Yellow; 
 C.I. Pigment Yellow 41; 
 Genuine Naples Yellow;
 Genuine Naples Yellow Light [MH.o]; 
 Genuine Naples Yellow Dark [MH.o];
 Giallo di Napoli;
 Gialloline;
 Giallolino;
 Giallorino;
 Jaune Brilliant;
 Jaune d’Antimoine;
 Jaune de Naples;
 Lead Antimoniate;
 Lead Antimonate Yellow;
 Lead Antimonate Yellow Dark [NP.p1];
 Lead Antimony Yellow Pyrochlore;
 Luteolum Napolitanum;
 Merimee’s Yellow;
 Mineralgelb;
 Mineral Yellow;
 Naples Yellow [GEN, BR | KP.p | NP.p1 | RGH.o]; 
 Naples Yellow Light1 [NP.p];
 Naples Yellow Dark [KP.p | NP.p1];
 Naples Yellow Deep [GU.pd];
 Naples Yellow from Paris [KP.p];
 Naples Yellow Paris (Lead Antimonate Yellow) [NP.o]
 Naples Yellow Reddish [KP.p];
 Neapelgelb;
 Neapelgelb Zitron [KP.p];
 Pigment Yellow 41;
 Potters' Yellow;
 Pyrochlore;
 Zalulino","77588
 77589","Inorganic;
 Lead Antimonate Yellow Pyrochlore, is obtained by calcining a mixture of Lead (II) Oxide and Antimony (V) Oxide to create a matrix of pyrochlore. It may include A1203, CdO, Fe2O3, MgO, SnO2, TiO2, and/or ZnO as modifierss. (Ref Color Index);
 ""The Colour Index lists two types of lead antimonate yellow: Pigment Yellow 41, No. 77588 and Pigment Yellow 41, No. 77589 that is made by fusion with zinc oxide or bismuth oxide"" See discription @ Natural Pigments
 Lead Antimoniate; 
 Lead metantimonate;
 Lead antimonate yellow
 (Ref. Boston Fine Arts CAMEO Art Materials Database);
 Ref. & More Info: ARTIFICAL YELLOW PIGMENTS:Production and characterization through spectroscpic method of analysis; By MORANA RTD d.o.o; e-Restoration Science; 2010. A study of lead, tin and antimony based yellow pigments (2010 PDF). 
 ""Lead antimonate yellow or Naples Yellow is one of the most common yellow pigments in Western European art. It was used mainly in the period from 1500 to 1850. During the 18th and 19th century a whole range of production recipes were published."" ""Under the nomenclature of potters' yellow the recipes describe some production details of the pigment."" For the recipes and other information see:
 EARLY PRODUCTION RECIPES OF LEAD-ANTIMONATE YELLOW IN ITALIAN ART, Chapter 2 of ""Scientific analysis of historical paint and the implications for art history and art conservation. The case studies of Naples yellow and discolored smalt."" (by J. Dik, ©2003, It is not permitted to download or to distribute the text or part of it without the consent of the author(s) and/or copyright holder(s), Strictly for personal, individual use & research.) 
 How Naples Yellow is made at webexhibits.org 
 ** Occurs naturally as Bindheimite (hydrous antimonate of lead), (ask.com Ref), (images), (webmineral.com Ref); 
 CPMA 10-14-4 
 CAS 8012-00-8;
 CAS 13510-89-9","Many shades slightly dull pale to bright, greenish to red yellow;
 Colors vary by particle size and metal modifiers added during production
 Weak tinting strength
 † Light fast but lead paints may darken due to atmospheric sulfides.",O,NR,D,"Unique color, not easily copied in hue mixes, some companies have used up to 5 different pigments (Lukas) in an attempt to mimic it;
 PBr24 is a good non-toxic single pigment alternative, but it's not exact match in chroma, covering power or handling consistency; 
 More stable in oils?; (Ref Natural Pigments);
 ""When it comes into contact with a metallic iron or tin or zinc, Naples Yellow becomes gray. It is advisable to use a horn or wooden spatula in preparing and/or mixing the pigment"" (Ref Dictionary of Artists' Oil Pigments p.52, PDF)
 * Lightfast but may darken by atmospheric hydrogen sulfide;
 ** Requires a PROP 65 warning label in CA. CONTAINS LEAD. HARMFUL IF SWALLOWED. Avoid ingestion and skin contact. Avoid dust. Keep far out of reach or possible contact with children & pets.
 It is a very bad idea to spray or airbrush lead pigments, even if wearing a dust mask and protective clothing, the overspray would be a nightmare to clean up and would contaminate the whole spraying area.
 Lead and Antimony are both toxic if ingested or inhaled. Toxic effects can be accumulative.
 Usually substituted with less toxic pigments and mixtures in modern paints, genuine Naples Yellow is still available from some suppliers, (see links in the marketing & common names column)."
PY42,Y,CIPIGMENT,42,Yellow Iron Oxide,"Antique Dandelion;
Antique Brown;
Attish Light Ochre [SCH.o(Mus)];
Bohemian Ochre Dark;
C.I. Pigment Yellow 42;
Cat Tail Brown [GU.p]
Deep Gold Oxide [KA.p];
Dry Ochre [MA.o(HD)];
Felsite Transparent Yellow [KA.p];
Ferrite Yellow [SCH.a.p];
Goethite;
Golden Ochre [ LB.o | MR.o | SV]; Gold Ochre [RT.o | WN.a.o.w.wp];
Gold Ochre Transparent [DV.a];
Gold Oxide [CR.a(jo) | JO.a]; Indian Yellow Transparent (hue) [DV.a.o];
Iron Oxide Yellow [CAS.k | KP.p | SCH.a];
Light Brown [RT];
Light Ochre [SCH.a];
Limonite;
Jaune de Fer;
Mars Orange [GEN | KA.p | MA.o | RGH.o.p | WL.o];
Mars Yellow [GEN | BX.o | DS.w | LB.o | MA.o.o(artis).p | OH.a.o.w | SE.os | SI.p | UT.o | WN];
Mars Yellow Dark [SI.p];
Mars Yellow Deep [RF.e | RGH.o.p | WL.o.p];
Mars Yellow Light [RF.e | RGH.o.p | WL.o.p]; Mars Yellow Orange [BX.o]; Opaque Yellow Ochre [HO.af.];
Orange Ochre [RT.o];
Orange Oxide [GU]; Orange Oxide Transparent [RGH.o]; Oxide Yellow [LA.a];
Oxyde Juane;
Pigment Yellow 42;
Raw Sienna [DR.t | HO.o | RT.a.a | SCH];
Raw Sienna Deep [DV.w];
Raw Sienna Hue [AS];
Raw Sienna Light [DS.w];
Spanish Gold Ochre [KA.o.p];
Stil De Grain (hue) [WL.o];
Translucent Ochre [SCH.o];
Translucent Yellow Oxide [ SCH.o(Mus)];
Trans. Gold Oxide [SQ.a];
Transoxide Yellow [LA.a];
Transparent Earth Yellow [DS | GB.o.p];
Transparent Mars Yellow [BX.o.w | MA.o | SQ.a];
Transparent Oxide Yellow [CAS.k | KA.o| MH.o | OH.a | RT.a.o.w.wo];
Transparent Oxide Yellow Lake [OH.o.w];
Transparent Raw Sienna [LQ.a]; Transparent Yellow Iron Oxide [DV.a | GO.a.af.ao | GR.o];
Transparent Yellow Ochre [LB.o]; Transparent Yellow Oxide [BR | DS.o.w | GO.ab | KA.ad.p | MG.a.o.w | SQ.a | TA.a.af ];
Venetian Yellow Orange [PF.o];
Yellow 920 [EP.p];
Yellow Gold [GU];
Yellow Iron Oxide [WN.a];
Yellow Ochre [GEN | AS | BA | BX.o.w | BR | CL | CR.a(jo).ao.oDR.a.a.a(s3hb).a(s3mb).o(georg).DR.o. w.w.t | DS.o | DV.a.af.w | HO.a.ag.HO.a(gesso).o.o.w.wo | KA | LB.av.o | LK | MA.a.a.g.w.w | MH.o | MR.o | MW.wo | PF.o.o.w | RT.a.a.o.o | SCH.w | SE.a.os.w | UT.a.w | WN.a.a.g.w.wo];
Yellow Ochre Deep [MH.o];
Yellow Ochre Hue [GR.w];
Yellow Ochre Light [DS.o.w | LK];
Yellow Ochre Light Hue [GR.a];
Yellow Ochre Pale [MA.o(artis)| WN.o];
Yellow Oxide [ BA.a.a.ag | CR.a(jo).a | GO.a.ab.af.ag.ao | JO.a | LQ.a | MT | SQ.a | TA.a.af];
Yellow Oxide Dark [GU]; Yellow Oxide Light [GU]; Yellow Oxide Transparent [RGH.o.p];
There are many other names for ochres and yellow hydrated iron oxides, usually based on color hue, production location or manufacturing method, followed or prefixed by other properties such as raw, burnt or transparent etc. There are also many different traditional spellings of the word Ochre, Ocher, Ocre, Oker, Oaker, etc. There are also variances on the words oxide (Oxyde, oxid, etc.), Iron (di ferro, de fer, mars, Ferric, ferrous, etc.) and yellow (amarillo, juane, geel, gelb, lemon, citron, mustard, etc.). The yellow iron oxide pigments have an ancient history and because pigments often still use the traditional name, a multitude of languages have intermixed and the different names have become an almost impossible list of varied phrases.",77492,"Synthetic hydrated ferric oxide; Iron (III) oxide monohydrate;
Hydrated Iron Oxide;
LBNL Pigment Database Spectral radiative properties;
Yellow Oxide;
Making pigments: How to make Yellow ochre at webexhibits.org;
Fe2O3 • H2O
CAS 51274-00-1","Dull Reddish yellow to yellowish orange brown** 
 Staining with med. tinting strength
 Calcining yellow hydrated iron oxide drives the water out of the oxide producing orange and redder shades, at some stage it can be more accurately called PR-101 Anhydrous Iron Oxide.",X,I,A,"* Color, transparency and oil absorption can vary widely depending on manufacture variables, iron oxide (red) to hydrated iron oxide (yellow) ratios, particle size, impurities, additives, and fillers. (Ref Fine Arts Boston).;
** Oil paints and watercolors using PY42 and PY43 exist in almost any shade of yellow, orange, red and brown depending if they have been calcined and how much and how long they are heated..
*** May have small amounts of manganese, avoid dust"
PY43,Y,CIPIGMENT,43,Natural Yellow Iron Oxide,"African Ocher;
Amberg Yellow [KP.p];
Aureolin (hue);
Blue Ridge Yellow Ocher [NP.p]; Brown Hematite;
Brown Ochre [DS.w | KA.p | KP.p | NP.p];
Buckskin Brown Ochre [SI.p]; Burgundy Yellow Ochre [DS.w | KP.p];
Burnt Yellow Ochre [DS.w];
Calcined Ochre de Rue;
Chamois;
Chinese yellow;
C.I. Pigment Yellow 43;
Colonial Raw Sienna [EP.p];
Colonial Yellow Ocher [EP.p];
Cyprusite;
Dark Ochre [KP.p];
Dark Yellow Ocher [EP.p];
Dunkel Ocher [EP.p];
English Ochre;
Fawn Ochre [KP.p | SI.p];
Flesh Ochre;
French Natural Yellow Iron Oxide [NP.p];
French Ochre [DS.w | KP.p.p];
French Orange (Havane) Ocher [NP.p];
Gilding Bole [KP.p];
Goethite;
Goethite - Brown Ochre [DS.w];
Gold Ochre [HO.o | KP.p | NP.p | OH.o.w | RT.w | SCH.p];
Golden Ochre [MA.o.o(artis).p | RGH.o];
Golden Yellow Ochre [SI.p];
Havana Ocher [EP.p];
Iron Oxide Yellow [KP.p];
Iron Yellow;
Italian Brown Ochre [NP.p];
Italian Dark Ochre [NP.p];
Italian Deep Ochre [DS.w];
Italian Earth [HO.o];
Italian Gold Ochre light [KP.p];
Italian Lemon Ochre [WL.p];
Italian Ochre [MA.p];
Italian Orange Ochre [WL.p];
Italian Raw Sienna [WL.o.p];
Italian Yellow Earth [NP.p];
Italian Yellow Ochre [WL.o.p];
Jaune Claire [NP.p];
Jaune Fonçé [NP.p];
Lemon Ocher [NP.p | RGH.o | WL.o.p];
Light Yellow Ocher [EP.p];
Limonite [NP.p];
Lymnite;
Mars Orange [RGH.o];
Mineral Yellow;
Minette;
Nicosia Yellow Ocher [NP.p];
Native Earth [HO.o]; Natural Burnt Ochre [CAS.k];
Natural Gold Ochre [DV.o];
Natural Sienna [EP.p];
Natural Yellow [EP.p];
Natural Yellow Iron Oxide [NP.p];
Natural Yellow Ochre [DS.o.w];
Natural Yellow Oxide [NP.p];
Ocher;
Ochre;
Ochre Avana [KP.p];
Ochre de Rue;
Ochre of Athens;
Ocre Havane
Ocre Juane Claire;
Ocre Juane Fonce;
Orange [RT];
Orange Earth from Herculaneum [MA.o];
Orange Ochre [NP.p | WL.o];
Oxford Ochre;
Oxyde Juane Naturelle;
Pigment Yellow 43;
Prussian Ochre;
Raw light Ochre [SCH.o*];
Raw Sienna [GEN | CL | GO.a.ab.af.ag.ao | GU | HO.a.g.o.w.wo | KP.p | MT | RT.o.w | SV | SH.w | WN.k];
Raw Sienna brownish, Italy [KP.p];
Raw Sienna Deep [OH.o];
Raw Sienna, Italy [KP.p]; Raw Sienna Light [GU | OH.o];
Raw Sienna Medium [GU];
Red Ochre [MA.o];
Roman Ochre;
Roman Ochre Deep Greenish Hue[SI.p]; Satin Ochre [KP.p];
Sienne naturelle;
Sil;
Spanish Gold Ochre [KA];
Spruce Ochre;
Spruce Oker;
Stil de Grain (hue) [WL.o.p]; Taunus Ochre light [KP.p];
Terra Giallo;
Terre Jaune;
Transparent Gold Ochre; Verona Gold Ochre [DS.od.w];
Xanthosiderite;
Yellow Earth;
Yellow Earth from Rome [MA.o];
Yellow Earth from Verona [MA.o];
Yellow Haematite;
Yellow Hematite;
Yellow iron oxide;
Yellow Moroccan Ochre [KP.p];
Yellow Mine Ochre [KP.p];
Yellow Ocher;
Yellow Ocher Dark [NP.p];
Yellow Ochre [GEN | BA.o | CAS.k |DR.o | DS.ad.i.w |DV.k.o.w| GB.o.o.p | GO.a.ab.af.ag.ao | GU | HO.o | KA.ad.o.p | LA.a | MA.o.o(artis).p | MG.a.g.o | MW.o | RGH.o.p | ROSS.o.o(soft) | SCH.p | SE.p.t | SI.p | UT.o* | WN.k.a.o.w.wp.wp(L)];
Yellow Ochre Brownish Deep [SI.p];
Yellow Ochre Burnt [OH.o.w];
Yellow Ochre Half Burnt [OH.o.w];
Yellow Ochre Domestic [WL.o.p];
Yellow Ochre Burnt [OH.o.w];
Yellow Ochre Deep [OH.o.w];
Yellow Ochre Half Burnt [OH.o.w];
Yellow Ochre Golden Shade [SI.p]; Yellow Ochre Light [DS.o | KA.p | LB.o | MA.o.p | NP.p | OH.a.o.w | WN.o.w];
Yellow Ochre Natural [HO.o.wo];
Yellow Ochre Pale [HO.o];
Yellow Ochre Pale Natural [HO.o];
Yellow Oker;
Yellow Oxide;
Yellow Oxide of Iron;
There are many other names for ochres and yellow hydrated iron oxides, usually based on color hue, production location, mining site, or manufacturing method, followed or prefixed by other properties such as raw, burnt or transparent etc. There are also many different traditional spellings of the word Ochre, Ocher, Ocre, Oker, Oaker, etc. There are also variances on the words oxide (Oxyde, oxid, etc.), Iron (di ferro, de fer, mars, Ferric, ferrous, etc.) and yellow (amarillo, juane, geel, gelb, lemon, citron, mustard, etc.). The yellow iron oxide pigments have an ancient history and because pigments often still use the traditional name, a multitude of languages have intermixed becoming an almost impossible list of varied phrases.",77492,"Natural hydrated ferric oxide usually with some impurities; Mixed iron oxides;
Hydrated Iron Oxide;
Fe2O3 • H2O
CAS 64294-91-3",Dull Reddish yellow to yellowish orange brown**,X,I,A,"* A few paint brands use mixtures of PY42 and PY 43, but since they are essentially the same chemically, it's virtually a single pigment. This type of mixture is usually done to get a more consistent color from tube to tube, as the natural product can vary batch to batch.
 ** Oil paints and watercolors using PY42 and PY43 exist in almost any shade of yellow, orange, red and brown.
 *** Color, transparency and oil absorption in artist earth pigments can vary widely depending on iron oxide to hydrated iron oxide ratios, clay content, particle size, impurities, additives, fillers, and other mineral content. (Ref: Natural Earth Pigments CAMEO Database at MFA, Boston); (Ref: Yellow Ochre CAMEO Database at MFA, Boston)
 **** Natural product could have small amounts of heavy metals, manganese, lead or other trace minerals, any soluble minerals will be washed out during the levigation process so only minute traces of soluble materials would be left, avoid dust."
PY44,Y,CIPIGMENT,44,Basic cadmium chromate,"Basic Cadmium Chromate;
 C.I. Pigment Yellow 44;
 Cadmium Chrome;
 Cadmium Chromate;
 Chromate of Cadmium;
 Pigment Yellow 44;
 Thwaites yellow",77188,Basic cadmium chromate,vivid light yellow,O,X,,"""described by Kühn and Curran (1986) as a rare and expensive yellow pigment"" (Pigment Compendium, Ref)"
PY45,Y,CIPIGMENT,45,Iron Chromate,"C.I. Pigment Yellow 45;
 Iron Chromate",77505,"Iron chromates of varying composition, basic ferric chromate, ferric dichromate.",,X,X,,
PY46,Y,CIPIGMENT,46,"Massicot
 Litharge","Bleigelb;
 Bleiglätte;
 Cassel Yellow;
 Chrysitin;
 C.I. Pigment Yellow 46;
 Giallorino;
 King Yellow;
 Lead(II) oxide;
 Lead Monoxide;
 Lead Ocher;
 Lead Oxide;
 Lead oxide yellow;
 Lead Protoxide;
 Litharge [KA.p | NP.p];
 Litharge yellow;
 Massicot [NP.p];
 Masicotite [KP.p];
 Plumbous oxide;
 Pigment Yellow 46;
 Silver Slip;
 Yellow lead monoxide",77577,"Lead Oxide;
Lead Monoxide;
Alpha Lead Monoxide; Red form (Litharge) has a tetragonal crystal structure; Yellow (Massicot) form has a orthorhombic crystal structure. Both forms occur naturally.; (Ref):
PY 46 type 1: Lead Stannate (Pb SnO4);
PY 46 Type 2: Lead and Tin Oxides
(Ref Color Index 3rd Ed.)
CAS 1317-36-8","Massicot-
 Yellowish;
 Litharge- reddish orange",O,II,C,"Too siccative in oil to use as a pigment, but can be used to make siccative mediums and drying oils."
PY47,Y,CIPIGMENT,47,Lead Titanate,"C.I. Pigment Yellow 47;
 Lead Titanate;
 Lead Titanium Oxide;
 Pigment Yellow 47",77645,"Inorganic;
Lead Titanate;
Lead(II) titanate;
Lead titanium oxide;
(Chemical Ref);
CAS 12060-00-3",Pale yellow,X,X,C,"""Commonly used in the Netherlands as a primer and in architectural finishes. Minor use in USA. First mentioned in the literature in 1936"" (Ref Paint film components monograph - Australia);"
