slug,colorCode,type,number,name,alternateNames,ciConstitutionNumber,composition,description,transparencyRatingCode,lightfastRatingCode,toxicity,notes
PB30,B,CIPIGMENT,30,Copper Carbonate,"Ash Blue;
 Azul*;
 Azul Ceniza;
 Azurite*;
 Azurite Genuine* [DS.w];
 Azurite-deep blue*;
 Azurite Greenish Grey Blue*;
 Azurium Citramarinum
 Azzurro*;
 Azzurro di Biadetti;
 Bergblau;
 Biadetti;
 Bice;
 Blue Ashes;
 Blue Bice2 [GEN | KP.p | NP.p];
 Blue Verditer2 [KP.p];
 Bremen Blue;
 Brunswick Green;
 Cenere Blue;
 Cendre Blue;
 Cendres Bleu;
 Cendres Bleues;
 Cendres Blue;
 Chessylite;
 Chessylite Lime Blue;
 C.I. Pigment Blue 30; 
 Copper Blue;
 Copper Carbonate;
 Lapis Armenius;
 Lime Blue;
 Mountain Blue;
 Neuwied Blue;
 Pigment Blue 30;
 Sanders Blue;
 Verditer;
 Verditer Blue [NP.w];
 Zuni Blue
 see Azurite",77420,"Basic copper carbonates: CuCOs.Cu(OH), - Malachite, 2CuC03.Cu(OH), - Azurite; 
 (Reference: Color Index Chemical Constitutions, 3rd Ed.)
 Copper(II)- hydroxide carbonate;
 Malachite: occurs naturally. one method of synthetic creation involves precipitating copper sulfate with soda.
 Azurite: occurs naturally. The ground mineral is purified by levigating and is sky blue. The synthetic pigment is created by exposing cupric oxide to air.
 Blue or Green Verditer or Blue Bice is a highly basic copper carbonate produced by varied methods. it can be made by precipitating copper chloride with lime, then washing the precipitate and reacting with potassium carbonate and lime, or precipitating copper sulfate with calcium chloride and treating with lime. (Reference: Color Index Chemical Constitutions, 3rd Ed.)
 *Azurite is the natural mineral.
 Making Azurite info at webexhibits.org
 CAS 12069-69-1",Bright blue to greenish blue,T,I,B,"* Lightfast but may be affected by acids and atmospheric Sulfides. May darken or become greenish in oil binders (Reference Natural Pigments).
 Making Basic Copper Carbonate Video on the NileRed Channel: [YouTube Video]"
PB31,B,CIPIGMENT,31,Egyptian Blue,"Alexandrian blue;
 Blue Frit;
 Chrysocolla**[KP.p2];
 C.I. Pigment Blue 31; 
 Copper frit;
 Cuprorivaite* [KP.p];
 Egyptian Blue1 [KP.p | NP.p];
 Egyptian Green, copper glass [KP.p];
 Egyptian Smalt [OH];
 Italian Blue;
 Pigment Blue 31;
 Pompeian blue;
 Pozzuoli blue;
 Vestorian blue
 see Egyptian Green",77437,"Copper Calcium Silicate is the earliest synthetic pigment (Ref Pigment Compendium p.153)
 *Cuprorivaite (Mineral Ref) is the rare natural copper silicate;
 **Chrysocolla (Mineral Ref) (wikipedia Ref) is the natural hydrated form
 Method of making Egyptian Blue at webexhibits.org;",Bright; light blue to blueish green,S/T,II,B,"Very transparent in oils, less transparent in other binders. 
 (Ref & Source)"
PB32,B,CIPIGMENT,32,Smalt,"C.I. Pigment Blue 32;
 Couleur;
 Dumont's blue;
 Enamel Blue;
 Émail;
 Eschel;
 Esmalte;
 Pigment Blue 32;
 Royal Smalt (superior fine grade) [NP.p.w];
 Smalt [KP.p | NP.p | WNd];
 Smalt, standard grind [KP.p];
 Smalt, very fine grind [KP.p];
 Smalte;
 Smalt Genuine [DS.w]; 
 Starch Blue",77365,"Pulverized and ground potassium glass colored blue by cobalt; 
 Potassium cobaltous silicate of varying composition (Ref Color index 3rd Ed., V.4, Inorganic colorants CI 77365)
 How Smalt is made at webexhibits.org",Mid-Blue,T,I,B,* Lightfast but may fade due to chemical processes. May not fade if ratio of potassium to cobalt is 1:1 or higher; high potassium smalt available from Natural Pigments
PB33,B,CIPIGMENT,33,Manganese Blue,"C.I. Pigment Blue 33;
 Barium Manganate(VI) sulfate;
 Barium Manganese Oxide;
 Barium manganosulfate;
 Bleu Azural;
 Bong’s Blue;
 Cement Blue;
 Kuhlmann’s Blue;
 Manga Blue;
 Manganblau;
 Manganese Blue [GEN | BX.od | GB.od | HO.od | KA.p | LC.p | LK.od | OH.a.od.wd | RF.e | VA.o];
 Manganese Blue Deep (mixture PB33 & PV16) [OH.o.w]
 Mineral Blue;
 Pigment Blue 33;
 Turquoise Blue;",77112,"Barium Sulphate-Permanganate;
 Made by fixing barium manganate on a barium sulfate base. (Ref. CAMEO art materials Database)
 Barium manganate(VI) sulfate; Mixed crystals of 11% Barium Manganate and 89% Barium Sulphate (Colour Index, 1973);
 ""Made by calcining sodium sulfate with potassium permanganate and barium nitrate at 750–800ºC (Gettens and
 Stout, 1966)""
 ""Reacting nitric acid, sulfuric acid plus barium carbonate with potassium permanganate & hydrochloric acid""
 ""Calcining a mixture of barium sulfate, pyrolusite and barium nitrate at 680–700ºC"" 
 ""Calcining manganese oxide, barium nitrate, kaolin (a clay) and silica with red hot heat. (Colour Index)."" (Ref. The Pigment Compendium, 2004 by Nicholas Eastaugh, Valentine Walsh, Tracey Chaplin and Ruth Siddall; p.44)
 IRUG Infared Spectrum can be found here.
 Chemical formula:
 BaMnO4 + BaSO4 (not a simple mixture)
 CAS 8046-59-1
 EC 617-078-2","Bright intense mid. blue w/ greenish undertones
 † Slight hue shift towards green may be due to yellowing of binder. Best to use walnut or poppy seed oil for grinding this pigment.",S/O,I,B,"First discovered in 1907 but not patented until 1935; 
 Pigment Blue 33, often considered by artists' as a near ""perfect"" blue, is now extinct. It was manufactured from 1935 to the 1990's. (Ref. ChemComm Article, issue.97, 2014);
 Some paint brands & pigment suppliers may still have limited stock available.
 May be able to find old stock on Ebay (Manganese Blue, ebay affil. link) or other online shops, beware of Manganese Blue 'hue' & mixtures that are not genuine PB33.
 For more info about PB-33 in watercolor see Handprint.com
 Addition Manganese Blue info at ColorLex.com
 Manganese Blue is a brilliant, clear, semi-opaque to transparent blue pigment with a greenish undertone. Its saturation and texture varies across manufacturers ( Ref. Blick Art Materials), Old Holland still has a supply in Acrylic @ Blick Art Materials.
 May be affected by sodium and aluminium sulfates (Ref . The painter's handbook By Mark David Gottsegen; 2004 p.167)
 ** Avoid dust & spray. Manganese is an essential micro nutrient in the human body, but Ingesting, injecting or snorting too much manganese can cause diarrhea and a progressive nervous disorder which is similar to Parkinson's disease. (Ref. Gov. NCBA)
 ""shown to cause reproductive toxicity in animals when exposure is inadequate. Requiring a Proposition 65 warning on levels of a nutrient that may be essential for normal reproductive health would be contrary to good public health"" (p.5, Manganese, in prop 65 lawsuit 2009)"
PB34,B,CIPIGMENT,34,Copper sulfide,"C.I. Pigment Blue 34;
 Copper Blue;
 Copper sulfide;
 Covelline Covellite;
 Cupric sulfide;
 Horace Vernet's Blue;
 Indigo Copper;
 Oil Blue","77450
 77449*","Copper monosulfide; 
 Copper sulfide;
 CAS 1317-40-4",-,X,X,B,"The natural form is the mineral covellite
 * CI 77449 is the black form (Ref Colorindex 3rd Ed., V.4, Inorganic colourants CI 77449)"
PB35,B,CIPIGMENT,35,Cerulean Blue,"Azul Celeste;
 Bleu Celeste;
 Blue Ceruleum;
 Caeruleum;
 Cerulean [RF.e];
 Cerulean Blue [GEN | AS | BA.o.w | DR.a.w.t | DS.w | GB.o | GR.o.w.wo | HO.a.g.o.w.wo | LB.o | MW.o | OH.a.o.w | RGH.o | RT.o.o.w.wo | SCH.p | SE.a.o.p.w | UT.o.w | WL.o.p | WN.a.g.k.o.wo.w.w.wp];
 Cerulean Blue Genuine [ GR.o | MW.o | SE.t | WL.o.p];
 Cerulean Blue Medium [GU.pd]
 Cerulean Blue Light [BR | RGH.o | OH.o.w];
 Cerulean Blue Red [HO,o];
 Cerulean Blue Reddish [HO.o];
 Cerulean Blue Red Shade [HO.o | WN.w.wp];
 Cerulean Grey [BX.w];
 C.I. Pigment Blue 35; 
 Cobalt Blue Green [GU]; 
 Cobalt Blue light [KP.p];
 Cobalt Cerulean Blue [KP.p | SCH.o.o(Mus).p];
 Cobalt Cerulean (blue shade) [KA];
 Cobalt Cerulean (green shade) [KA];
 Cobalt Tin Blue-Gray Spinel;
 Cobalt Tin Grey**;
 Cobalt Tin Gray Spinel;
 Cobaltous Stannate;
 Coelin;
 Coelinblau;
 Coeruleum [DR.a.o.w.t];
 Coerulium;
 Genuine Cerulean [CH];
 Höpfner Blue;
 Manganese Blue Nova?*[HO];
 Pigment Blue 35;
 True Cerulean Blue [PF.o];
 Utrecht 60th Anniversary Cerulean Blue Pure [UT.o];",77368,"Cobalt Stannate;
 Cobalt tin oxide;
 Oxides of Cobalt and Tin;
 Originally composed of cobalt stannate. Cerulean blue is made by roasting cobalt and tin oxides. Cerulean blue (Ref at Boston Fine Arts CAMEO Art Materials Database); 
  
 Cobalt Tin Grey Co2SnO4 is an inorganic pigment that is the reaction product of calcining a mixture of different amounts of both cobalt (II) oxide and tin (III) oxide. They are homogeneously, ionically entwined forming a crystalline spinel type matrix. The constitution may additionally have Al2O3, Fe2O3, and/or NiO as modifiers that are used to adjust color hue and other properties that may be needed in specific applications.  (Ref IPConsortium);
 How Cerulean Blue is made at webexibits.org;
 CPMA 13-27-2;
 CAS 1345-19-3;
 CAS 68187-05-3;
 CAS 83712-59-8","Light mid to greenish blue, with a grayish cast;
 lightly staining w/ weak tinting strength
 † May whiten in water colors (Handprint)",O,I,B,"Sold as an artists pigment in 1860 by Rowney and Company under the name of coeruleum [DR.a.o.w.t];
 The quintessential 'Sky Blue' 
 * not rated by the ASTM, but Blue Wool Scales and handprint all show excellent light fastness. See more on PB-35 in watercolors at Handprint.com by Bruce MacEvoy
 ** all paints w/ cobalt as an ingredient require a PROP 65 label in CA., Cobalt may be hazardous if ingested, Effects can be accumulative. A suspected carcinogen.
 Avoid spray & dust."
PB36,B,CIPIGMENT,36,Cobalt Chromite,"Aluminum Chromium Cobalt Bluegreen;
 Aluminum Chromium Cobalt Bluegreen Spinel;
 Amazon Blue;
 Aquamarine;
 Atlantic Blue;
 Bonnard Blue [SE.o];
 Blue 10F545;
 Blue 30C527;
 Cerulean Blue (hue*) [BA.a | BX.o.w | CAS.k | CL |DS.ad.o.w |DV.a.k.w | LK | LQ.a | MA.a.o.o(artis).p.w | MG.a.g.o.w | MH.o | MT | PF.w | SV];
 Cerulean Blue Chromite;
 Cerulean Blue Chromium [DS.ad.o.w | GRd | UT.a.o.w | WN.a];
 Cerulean Blue Chromium Pure [UT.o];
 Cerulean Blue Cobalt;
 Cerulean Blue Dark (hue*) [GU]; 
 Cerulean Blue Deep (hue*) [GO.a.af | MG.w | OH.a.o.w];
 Cerulean Blue French [WL.o.o(SF).p];
 Cerulean Blue Genuine (hue*) [DV.a.k.w]; 
 Cerulean Blue Green (hue*) [GU | GRd];
 Cerulean Blue GS (hue*) [DSd]; 
 C.I. Pigment Blue 36; 
 Cobalt Blue [MR.o];
 Cobalt Blue Green [GU.pd]
 Cobalt Blue Greenish [KP.p];
 Cobalt Blue, Greenish Light [SI.p]; 
 Cobalt Blue Light [MR.o];
 Cobalt Chromite Blue Green Spinel; 
 Cobalt Blue Turquoise [LB.o | OH.a.o.w | SE.p];
 Cobalt Blue Turquoise Dark [KA];
 Cobalt Cerulean (hue*) [SCH | KA.o.p];
 Cobalt Cerulean (BS) (hue*) [KA.o.p];
 Cobalt Cerulean (Blue Shade) (hue*) [KA.p];
 Cobalt Cerulean (Green Shade) (hue*) [KA.p];
 Cobalt Chromate;
 Cobalt Chromite;
 Cobalt Chromite Green [GRd]; 
 Blue Green Spinel;
 Cobalt Green [CL]; 
 Cobalt Green Deep [ DR.o.w ];
 Cobalt Green Turquoise [SCH.w]; 
 Cobalt Titanate Blue [GR.o.wo];
 Cobalt Titanate Blue Green [GU];
 Cobalt Titanate Blue Red [GU];
  Cobalt Turquois [ GO.a.af.ag.ao ];
 Cobalt Turquoise [BA.w | DR.w | DS.o.w | DV.a.w | GO.a.af.ag.ao | GR.w | GU | HO.o | LQ.a | MT | RF.e |SE.a.p | SI.p | WN.a.o.w.wp];
 Cobalt Turquoise (GS) [ DR.w ];
 Cobalt Turquoise (RS) [ DR.w ];
 Cobalt Turquoise Blue [RT.o]; 
 Cobalt Turquoise Deep [DV.w | KA.p];
 Cobalt Turquoise Bluish [WL.o.p];
 Cobalt Turquoise Greenish [WL.o.p];
 Cobalt Turquoise Light [KA.p];
 Coeruleum Blue (hue*) [BX];
 Ercolondo Blue [MA.o(Med)];
 Light Blue;
 Magnesium Green [GR.o.w];
 Midnight Blue [SE];
 Olympic Blue No.190;
 Pigment Blue 36;
 Robinhood Green No.9;
 SF Cerulean Blue French [WL.o.o(SF)];
 Shepherd Blue;
 Shepherd Green;
 Teal Green;
 Topaz Blue;
 True Cobalt Green [PF.o];
 Turquoise Blue [BX.o.w | SE];
 Turquoise Green [BX.o.w];",77343,"Inorganic;
 Cobalt Chromite Blue Green Spinel Co(Al,Cr)2O4 is made by calcining at 2400°F a mixture of Cobalt (II) Oxide, Chromium (III) Oxide, and Aluminum (III) Oxide in varied ratios forming a interdiffused crystalline spinel matrix. Its constitution may also include one or more of the modifiers ZnO, MgO, SiO2, TiO2 and/or ZrO2 to adjust color hue or other properties. (Ref Color Index 4th edition);
 Mixed Metal Oxide (MMO) (PCImag Ref):
 Cobalt Chromite Blue-Green Spinel;
 Cobaltous Chromium; 
 Oxides of Cobalt and Aluminum;
 Cobalt Aluminum Chromium Oxide;
 LBNLPigment Database Spectral radiative properties;
 Cerulean Blue;
 Cobalt Chromite Blue;
 Cobalt Chromite Blue-Green Spinel (i);
 Cobalt Chromite Blue-Green Spinel (ii);
 Cobalt Chromite Blue-Green Spinel (iii);
 CPMA 13-29-2;
 CAS 68187-11-1","Varying light greenish blues
 Med. staining w/ good tinting strength",S/O,I,B,"Very nice blue-green pigment, I personally like it better than PB35 (true Cerulean Blue) which can be dull, Cobalt Chromite (PB 36) is a brighter and ""cleaner"" color in my opinion.
 See more on PB-36 in watercolors at Handprint.com by Bruce MacEvoy
 ""Cobalt chromate is used for it's excellent permanency and fastness to weather"" (Reference: Coatings Technology handbook, Third Edition, Edited by Arthur A. Tracton, 2006 by CRC Press);
 * PB 36 (Cobalt Chromite Blue-Green Spinel) is often substituted for the historically genuine Cerulean Blue (PB35, Cobalt Stannate) by Colormen, in some cases even claiming it to be ""genuine"", however C.I. Pigment Blue 36 is not the traditional pigment named Cerulean Blue PB-35.; 
 C. I. Pigment Blue 36 (Cobalt Chromite) is usually greener, and brighter than C. I. Pigment Blue 35, with a higher tinting strength. 
 PB36 (Cobalt Chromite) is said to be a lower cost pigment to manufacture (due it's lower cobalt content). Additionally it's higher tinting strength may also tempt some manufacturers to dilute it with adulterants. 
 PB36 is a nice color in it's own right, but the cheaper pigment cost should be reflected in the price of any paint made from PB36 and called ""Cerulean Blue"", unfortunately, it is often priced similar to the genuine Cerulean Blue (PB35) which is a costly pigment. 
 ** All Cobalt paints require a PROP 65 label in CA.
 This pigment is not very soluble in water or solvents, so it stands to reason, that real world risks are quite low for this pigment, even though it contains cobalt. One form called ""Blue 10F545"" by Shepherd Color Company has even been approved by the FDA for indirect food contact. (Reference @ shepherdcolor.com);
 Avoid spray & dust."
PB36:1,B,CIPIGMENT,36.1,Zinc Cobalt Chrome Aluminum Spinel,"Aluminum Chromium Cobalt Zinc Blue;
 Aluminum Chromium Cobalt Zinc Blue Spinel;
 Cerulean Blue (hue*) [SQ.a | TA.a.af];
 Cerulean Blue, Chromium [ GO.a.af.ag.ao];
 C.I. Pigment Blue 36:1;
 Cobalt Chromite;
 Cobalt Zinc Blue [NP.w];
 Pigment Blue 36:1;
 Zinc Chrome Cobalt Aluminum Spinel;
 Zinc Cobalt Chrome Aluminum Spinel",77343:1,"Inorganic;
 Zinc Cobalt Chrome Aluminum Spinel (Ref at Natural Pigments) is a varied intimate mixture of Zinc (II) Oxide, Chromium (III) Oxide, and Cobalt (II) Oxide calcined at very high temperatures forming an ionically interdiffused crystalline spinel like matrix. MgO, SrO2, TiO2, ZnO and/or ZrO2 may be used as modifiers (Reference: 4th ed. CMPA Classification and Chemical Description of the Complex Inorganic Color Pigments).;
 CPMA 13-53-2;
 CAS 74665-01-3",Light bright reddish blue to greenish blue,S/O,I,B,"* Pigment Blue 36:1 is often substituted for the historical genuine Cerulean Blue (PB35) by Colormen, however C.I. Pigment Blue 36:1 is not the traditional pigment called Cerulean Blue.
 C.I. Pigment Blue 36:1 is often greener and brighter than PB35 with a higher tinting strength.
 PB 36: is a lower cost pigment to manufacture due to it's much lower cobalt content.
 ** see above"
PB60,B,CIPIGMENT,60,Indanthrone Blue,"Anthraquinone Blue [GO.a.ab.af.ag.ao | MG.a.o.w | SE.a];
 C.I. Pigment Blue 60;
 C.I. Vat Blue 4;
 Cromophtal Blue A3R;
 Delft Blue [BA.w | SCH.a.g.o(Mus).w.| UT.o];
 Dark Blue Indigo (hue) [SCH.g.w];
 Faience Blue [MA.o.w];
 Gafast Pigment Blue 60;
 Indanthren® Blue [KP.p];
 Indanthrene Blue [BX.o.w | CAS.k | DR.a.o | DV.w | GR.o | HO.wo | LB.o | LQ.a | MA.a.o(artis) | RT.o.w | SCH.o | SQ.a | WN.a.o.w.wp];
 Indanthrone Blue [GEN | BR | DS.ad.i.o.w | GB.o | GR.o.wo | LA.a | LK | MW.o];
 Indanthrone Blue Green [GU.pd];
 Indanthrone Blue Green Xtra [GU];
 Indanthrone Blue Red [GU.p];
 Indian Blue;
 Indigo Blue (hue) [SE.p];
 Indo Blue [GU];
 Matisse Indigo [MT];
 Old Delft Blue [OH.a.o.w];
 Old Delft Blue Deep [OH.a];
 Old Holland Delft Blue [OH.o.w];
 Paliogen® Blue;
 Pigment Blue 60;
 Rich Blue [DV.af];
 Royal Blue [HO.w];
 Vat Blue 4",69800,"Synthetic organic Indanthrone;
 Lake of C.I. Vat Blue 4 Dye.
 6,15-dihydroanthrazine-5,9,14,18-tetrone;
 Indanthrene chemical info @ PubChem Dtabase
  Molecular Formula: 
 C28-H14-N2-O4
 Gafast Pigment Blue 60 (Tech Data Sheet PDF);
 CAS 81-77-6
 EC 201-375-5","Dark blue, comes in reddish & greenish shades;
 † Fades, Dulls over over a very long time",S/T,I,A,"* Tested w/ excellent lightfastness in most watercolor brands at Handprint, however a few brands seemed a little under par. See more on PB-60 in watercolors at Handprint.com by Bruce MacEvoy
 ** no known hazards, avoid dust"
PB61,B,CIPIGMENT,61,Modorant Blue R,"Alkali Blue;
 C.I. Pigment Blue 61; 
 Modorant Blue R;
 Pigment Blue 61;
 Reflex Blue;
 Reflex Blue A5H-R;
 Spirite Blue",42765:1,"Sulfonated derivative of Triphenylmethane;
 CAS 1324-76-1",Deep Reddish Blue,T,I,A,
PB61:1,B,CIPIGMENT,61.1,Reflex Blue A5L-G,"C.I. Pigment Blue 61:1;
 Pigment Blue 61:1;
 Pigment Radiant Blue;
 Reflex Blue A5L-G",-,Sulfonated derivative of Triphenylmethane,Deep Reddish Blue,T,X,A,
PB62,B,CIPIGMENT,62,Brilliant Blue CF,"Brilliant Blue CF;
 C.I. Pigment Blue62; 
 Flexobrite Blue AD62;
 Pigment Blue 62",42595:4,"Copper ferrocyanide salt of Triphenylmethane;
 CAS 82338-76-9;
 CAS 57485-98-0",Reddish blue to mid-Blue,X,II,A,
PB63,B,CIPIGMENT,63,Ariabel Blue 11.42,"Ariabel Blue 11.42;
 C.I. Pigment Blue 63; 
 Conalake Indigotine;
 FD&C Blue No. 2 Aluminium Lake;
 Indigotine;
 Indigo Carmine;
 Indigo Carmine Aluminium Lake;
 Natural Blue 2; 
 Pigment Blue 63",73015:1,"Synthetic Indigoid Carmine;
 CAS 16521-38-3",Bluish red,T,III,A,
PB66,B,CIPIGMENT,66,Indigo,"C.I. Pigment Blue 66;
 FD&C Blue No. 2;
 Indian Blue;
 Indigo [BA.w | GR.o.w | NP.p1 | SCH.o(Mus).p | UT.o.w*];
 Indigo, Genuine Indian [KP.p];
 Indigo Lake;
 Intense Blue;
 Microsol Navy Blue BRN;
 Pigment Blue 66;
 Synthetic Indigo;
 Vat blue 1 [UT.o.w*];
 Vitrum",73000,"Synthetic Indigo, Indigoid;
 How to make the pigment indigo at webexhibits.org;
 CAS 482-89-3",Deep Dark Blue,S/T,II,A,"* Utrecht rate their Indigo in oil color and watercolor with their highest grade of light fastness. Schmincke also rate the light fastness very high in oil paint but low in watercolor, and Grumbacher rate theirs as ""very good"". These ratings suggest method of manufacture or formulation may effect light fastness. Oil binder may provide some protection. Generally the light fastness of indigo is not considered high. I Suggest making your own tests on the paint or pigment you have.
 ** Natural indigo may be slightly toxic (Ref Blick Art Materials)"
PB68,B,CIPIGMENT,68,Fastogen Blue 5007*,"C.I. Pigment Blue 68;
 Fastogen Blue 5007*;
 KET Blue 107?;
 Phthalocyanine Blue;
 Pigment Blue 15;
 Pigment Blue 68",73015?*,Phthalocyanine,Bright greenish blue,X,X,A,"* Information available on this pigment seems to be conflicting, but it appears that it is the exact same pigment as PB15 or very closely related."
PB71,B,CIPIGMENT,71,Zirconium Vanadium Blue,"Blue Zircon;
 Cerulean Blue Zircon;
 Turquoise;
 C.I. Pigment Blue 71; 
 Pigment Blue 71;
 Vanadium Blue;
 Vanadium Blue Zircon;
 Vanadium Zircon Blue;
 Vanadium Zirconate;
 Vanadium-Zirconium Turquoise;
 Zirconium Vanadium Blue Zircon; 
 Zirconium Cerulean Blue [KP.p];
 Zirconium-Spinel Cerulean Blue;
 Zirconium Vanadium Blue Zircon;
 Zirconium Vanadium Silicate;",77998,"Inorganic; 
 Zirconium Vanadium Blue Zircon (Zr,V)SiO4 is created by calcining at high temperature a mixture of Zirconium (IV) Oxide, Silicon (IV) Oxide, and Vanadium (IV) Oxide in varying ratios to create a zircon form crystalline matrix. Its composition may include less than than 5% of one or a combination of alkali and/or alkaline earth halides as modifiers. (Ref Color Index 4th edition);
 Patent # US 5252126A (Ref Patent Info) 
 CPMA 14-42-2
 CAS 68186-95-8","Light blue, greenish undertone",S/O,I,A,"Said to be a good non-toxic Cerulean Blue substitute.
 Most often used as pigment for ceramics, but has good potential as a artists paint . (Ref Google Search)
 A example of Zirconium Vanadium Blue (PB71) hand mulled into an paint from Perry Johnson at http://perryjohnson.net"
PB72,B,CIPIGMENT,72,Cobalt Zinc Aluminate Blue,"Aluminum Cobalt Zinc Blue;
 Aluminum Cobalt Zinc Blue Spinel;
 C.I. Pigment Blue 72;
 Cobalt Blue [BA.o | SE.o.os.p];
 Cobalt Blue Deep [DR];
 Cobalt Blue Genuine [SE.o.t];
 Cobalt Zinc Aluminate Blue Spinel;
 Pigment Blue 72",77347,"Inorganic;
 Cobalt Zinc Aluminate Blue Spinel (Co,Zn)Al2O4 is produced by calcining at high temperature a intimate mixture of Cobalt (II) Oxide, Zinc (II) Oxide, and Aluminum (III) Oxide in varied ratios forming a crystalline spinel like matrix . It may include any one or more of the modifiers Li2O, MgO, SiO2, SnO and/or TiO2. (Ref Color Index 4th edition);
 Cobalt Zinc Aluminate;
 Cobalt Zinc Aluminate Spinel;
 Zinc aluminocobaltite;
 CPMA 13-28-2
 CAS 68186-87-8","Deep blue, dark in masstone, but bright in tints;
 med. staining w/ only fair tinting strength",S/T,I,B,"* ""varieties of cobalt blue deep, indexed as PB72, PB73 or PB74, are all very lightfast"" See more on PB-72 in watercolors at Handprint.com by Bruce MacEvoy;
 ** All Cobalt paints require a PROP 65 label in CA.
 May cause an allergic skin reaction; Avoid spray & dust."
PB73,B,CIPIGMENT,73,Cobalt Silicate Blue,"C.I. Pigment Blue 73;
 Cobalt Blue Deep [DR.w | WN.a];
 Cobalt Silicate Blue Olivine;
 Smalt Blue;
 Pigment Blue 73",77364,"Inorganic;
 Cobalt Silicate Blue Olivine Co2SiO4 is made by high temperature calcination of a mixture of the oxides of cobalt and silicon in varied quantities to form a olivine crystalline matrix. It may include any one or more of the modifiers Al2O3, B2O3 or ZnO. (Ref Color Index 4th edition);
 Cobalt Orthosilicate;
 Cobalt Silicate;
 CPMA 5-08-2 (4th ed. CMPA Classification and Chemical Description of the Complex Inorganic Color Pigments)
 CAS 68187-40-6","Deep Reddish navy;
 med. staining w/ only fair tinting strength",S/O,I,B,"* See more on PB-73 in watercolors at Handprint.com by Bruce MacEvoy;
 ** All Cobalt paints require a PROP 65 label in CA.
 May cause an allergic skin reaction; Avoid spray & dust."
PB74,B,CIPIGMENT,74,Cobalt Zinc Silicate Blue,"C.I. Pigment Blue 74;
 Cobalt Zinc Silicate;
 Cobalt Zinc Silicate Blue Phenacite;
 Sapphire Blue;
 Cobalt Blue Dark [BX.o.w | KP.p];
 Cobalt Blue Deep [AS | SQ.a | OH.a.o.w | RT.o | SCH.g.o.o(Mus).p | SE.p | WN.o.w.wp];
 Cobalt Blue, Sapporo [KP.p]
 Pigment Blue 74",77366,"Cobalt Zinc Silicate Blue Phenacite (Co,Zn)2SiO4 is obtained by the calcining a mixture of cobalt oxide, zinc oxide and silicon oxides in varied ratios to make a phenacite crystalline matrix. It may include B2O3 as a modifier. (Ref Color Index 4th edition);
 CAS 68412-74-8","Deep or dark mid-shade to reddish blue;
 med. staining w/ only fair tinting strength",S/T,I,B,"* See more on PB-74 in watercolors at Handprint.com by Bruce MacEvoy;
 ** All Cobalt paints require a PROP 65 label in CA.
 May cause an allergic skin reaction; Avoid spray & dust."
PB75,B,CIPIGMENT,75,Chromofine Blue 5000P,"Chromofine Blue 5000P;
 Chromofine Blue 5000PK;
 C.I. Pigment Blue 75; 
 Cobalt Phthalocyanine Blue;
 Cobaltous Phthalocyanine; 
 Pigment Blue 75",74160:2,"Phthalocyanine cobalt complex;
 CAS 3317-67-7",Deep red shade blue,X,I,B,"Unique blue shade;
 * not rated by ASTM, should perform similar to other phthalocyanine & Cobalt pigments; Recommend making your own tests.
 ** All Cobalt containing paints require a PROP 65 label if sold in CA.
 May cause an allergic skin reaction; Avoid spray & dust."
PB76,B,CIPIGMENT,76,Fastogen Blue 10GN,"C.I. Pigment Blue 76;
 Decachlor Blue;
 Diane Blue; 
 Fastogen Blue 10GN;
 Phthalocyanine Blue;
 Pigment Blue 76",742520,"Synthetic Organic;
 Chlorinated Copper Phthalocyanine
 IRUG Spectrum Analisis @ IRUG.org
 CAS 68987-63-3",Turquoise blue shade,X,I,A,"Not currently in production;
 ""A novel pigment type only recently assigned a Colour Index Name by the Colour Index International. Described as a ""decachlor"" blue, this product is half way between a blue and a green in that if offers the user a unique turquoise shade""
 ""Whilst this color can be matched by blending copper phthalocyanine blue and green, the blend will not be as clean and transparent "" Ref ""Sun Chemical Corporation Pigments Division"", Ink World, March, Pigment Blue 76, 2000;
 * Not rated by ASTM only know source of this pigment claims excellent lightfastness. (Sun Chem.)
 ** Aparently some HCBs' are produced as a by-product of Phthalocyanine pigment manufacture and so could potentually have trace amounts in the final product. There is also some concern about disposing of the watse product. ""However, since the companies reported that PB-76 is not being produced now and they are considering halting the use of it, the Committee did not investigate the BAT Levels."" (Ref. Report on BAT Levels concerning By-product HCB in Other Pigments Derived from TCPA and Phthalocyanine... 2007 PDF)"
PB79,B,CIPIGMENT,79,Aluminum Chloro-phthalocyanine,"Aluminum Chlorophthalocyanine;
 Aluminum Chlorophthalocyanine SNCG;
 C.I. Pigment Blue 79; 
 Phthalocyanine Blue;
 Pigment Blue 79",761300,"Phthalocyanine; Aluminum Chlorophthalocyanine;
 CAS 14154-42-8","Greenish blue;
 very good tinting strenght",X,I,A,"A copper free alternate to copper phthalocyanine blue
 * not rated by ASTM, should perform similar to other phthalocyanines
 ** no known hazards, avoid dust. May have traces of HCBs. See above."
